video_file,brand,frame_path,frame_index,timestamp_s,is_shot_cut,pixel_diff,width,height,brightness,contrast,saturation,sharpness,warm_cool_bias,colourfulness,edge_density,visual_balance,figure_ground_sep,ocr_text,ocr_char_len,nf_neg,nf_neu,nf_pos,nf_compound,nf_label,blip_caption,obj_bus,obj_person,obj_truck,obj_car,obj_all,hl_bus_exterior,hl_bus_exterior_flag,hl_bus_interior,hl_bus_interior_flag,hl_charging_infra,hl_charging_infra_flag,hl_fleet_scale,hl_fleet_scale_flag,hl_govt_ceremony,hl_govt_ceremony_flag,hl_tech_showcase,hl_tech_showcase_flag,hl_passenger_comfort,hl_passenger_comfort_flag,hl_operational_proof,hl_operational_proof_flag,hl_brand_marketing,hl_brand_marketing_flag,theme_technology,theme_technology_flag,theme_comfort,theme_comfort_flag,theme_sustainability,theme_sustainability_flag,theme_reliability,theme_reliability_flag,theme_safety,theme_safety_flag,pxy_trust,pxy_modernity,pxy_comfort,pxy_sustainability,pxy_operational_scale,pxy_visual_production,hl_setting,hl_setting_conf,meta_video_file,meta_brand,meta_fps,meta_total_frames,meta_width,meta_height,meta_resolution,meta_duration_seconds,meta_duration_minutes,meta_file_size_mb,meta_aspect_ratio
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000312.jpg,13,13.0,True,68.369,640,360,28.5,14.2,71.24,44.8,0.008,12.93,0.0121,0.856,0.604,,0,,,,,no_text,a bus is driving down the street in the city,0,1,0,0,"{""person"": 1}",0.993,True,0.957,True,0.218,False,0.866,True,0.009,False,0.552,True,0.834,True,0.998,True,1.0,True,0.205,False,0.984,True,0.956,True,0.893,True,0.168,False,44.9,93.7,35.2,99.0,91.8,87.9,urban_road,0.408,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000336.jpg,14,14.0,True,83.775,640,360,107.29,85.63,64.7,569.83,0.014,34.67,0.068,0.885,0.567,,0,,,,,no_text,a man standing next to a bus in a building,1,5,0,0,"{""person"": 5, ""bus"": 1}",0.721,True,0.439,False,0.425,False,0.604,True,0.592,True,0.281,False,0.784,True,0.818,True,0.996,True,0.976,True,0.994,True,0.99,True,0.996,True,0.835,True,95.6,92.1,25.0,98.9,77.9,86.1,studio_launch,0.898,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000360.jpg,15,15.0,False,43.716,640,360,96.04,79.13,68.73,680.2,-0.001,31.5,0.0757,0.914,0.543,,0,,,,,no_text,a man standing next to a bus at an event,0,3,0,0,"{""person"": 3}",0.954,True,0.944,True,0.208,False,0.837,True,0.485,False,0.485,False,0.891,True,0.998,True,1.0,True,0.975,True,0.995,True,0.992,True,0.993,True,0.954,True,86.2,98.6,13.9,99.2,75.7,84.0,studio_launch,0.615,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000384.jpg,16,16.0,False,46.447,640,360,92.14,75.71,70.35,605.64,-0.01,30.26,0.0724,0.865,0.529,,0,,,,,no_text,a man standing next to a car at an event,0,3,0,0,"{""person"": 3}",0.803,True,0.699,True,0.45,False,0.657,True,0.636,True,0.359,False,0.948,True,0.954,True,0.979,True,0.987,True,0.993,True,0.993,True,0.996,True,0.976,True,88.2,99.1,21.1,98.5,85.4,79.1,studio_launch,0.819,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000408.jpg,17,17.0,False,49.567,640,360,99.16,77.6,67.1,788.53,0.001,31.72,0.0816,0.881,0.525,,0,,,,,no_text,a man standing next to a car,0,5,0,0,"{""person"": 5}",0.271,False,0.066,False,0.714,True,0.392,False,0.931,True,0.858,True,0.784,True,0.675,True,0.921,True,0.99,True,0.979,True,0.982,True,0.95,True,0.967,True,90.4,98.4,11.1,89.0,77.2,77.6,studio_launch,0.892,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000432.jpg,18,18.0,False,47.573,640,360,98.15,78.33,65.51,592.77,-0.01,30.07,0.0769,0.838,0.501,,0,,,,,no_text,a man standing next to a car,0,7,0,0,"{""person"": 7}",0.641,True,0.36,False,0.587,True,0.426,False,0.644,True,0.598,True,0.833,True,0.687,True,0.955,True,0.99,True,0.989,True,0.992,True,0.993,True,0.97,True,94.0,95.2,24.2,96.6,77.6,82.8,studio_launch,0.881,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000456.jpg,19,19.0,False,49.896,640,360,94.79,74.72,67.05,700.61,-0.015,29.57,0.0831,0.863,0.532,,0,,,,,no_text,a man standing next to a car,0,5,0,0,"{""person"": 5}",0.855,True,0.518,True,0.535,True,0.867,True,0.75,True,0.695,True,0.959,True,0.944,True,0.988,True,0.99,True,0.995,True,0.997,True,0.997,True,0.977,True,93.9,98.8,14.7,98.7,70.7,93.2,studio_launch,0.663,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000480.jpg,20,20.0,False,50.831,640,360,97.56,74.63,68.34,709.42,-0.011,31.02,0.0831,0.869,0.516,,0,,,,,no_text,a man standing next to a bus at an event,0,4,0,1,"{""car"": 1, ""person"": 4, ""traffic light"": 1}",0.689,True,0.29,False,0.66,True,0.603,True,0.681,True,0.225,False,0.863,True,0.844,True,0.918,True,0.988,True,0.95,True,0.989,True,0.988,True,0.95,True,81.9,96.7,9.2,95.2,83.0,64.4,studio_launch,0.743,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000504.jpg,21,21.0,False,43.698,640,360,100.95,75.75,69.9,624.82,-0.004,32.79,0.0817,0.872,0.505,,0,,,,,no_text,a man standing next to a car on display,0,6,0,0,"{""person"": 6}",0.646,True,0.169,False,0.642,True,0.918,True,0.917,True,0.562,True,0.901,True,0.644,True,0.961,True,0.988,True,0.978,True,0.989,True,0.995,True,0.915,True,93.8,89.6,7.2,96.5,79.8,61.6,govt_ceremony,0.508,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000528.jpg,22,22.0,False,48.142,640,360,96.99,74.93,72.82,671.24,-0.005,34.04,0.0851,0.84,0.521,,0,,,,,no_text,a man standing next to a bus in a building,0,6,0,0,"{""person"": 6}",0.524,True,0.066,False,0.805,True,0.857,True,0.905,True,0.561,True,0.911,True,0.806,True,0.934,True,0.989,True,0.995,True,0.996,True,0.996,True,0.897,True,95.0,95.5,18.3,98.3,89.5,73.0,studio_launch,0.726,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000552.jpg,23,23.0,False,43.224,640,360,95.88,73.59,74.4,808.99,0.002,35.6,0.0849,0.826,0.496,,0,,,,,no_text,a man standing next to a bus at an event,0,6,0,0,"{""person"": 6}",0.867,True,0.574,True,0.419,False,0.914,True,0.945,True,0.776,True,0.841,True,0.976,True,0.989,True,0.996,True,0.992,True,0.993,True,0.994,True,0.989,True,97.0,96.3,42.6,97.6,71.3,92.4,govt_ceremony,0.528,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000576.jpg,24,24.0,False,48.798,640,360,91.3,69.34,75.82,682.98,-0.01,36.66,0.0844,0.812,0.545,,0,,,,,no_text,a man standing next to a bus at an event,1,7,0,0,"{""person"": 7, ""bus"": 1}",0.94,True,0.845,True,0.604,True,0.882,True,0.484,False,0.87,True,0.97,True,0.592,True,0.963,True,0.953,True,0.96,True,0.99,True,0.994,True,0.906,True,87.1,99.8,23.1,99.9,65.2,94.2,studio_launch,0.731,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000600.jpg,25,25.0,False,55.12,640,360,96.94,73.14,72.59,587.18,-0.014,34.53,0.0805,0.858,0.486,,0,,,,,no_text,a man standing next to a car,0,7,0,1,"{""person"": 7, ""car"": 1}",0.431,False,0.076,False,0.599,True,0.46,False,0.373,False,0.62,True,0.647,True,0.671,True,0.888,True,0.968,True,0.993,True,0.987,True,0.996,True,0.913,True,87.6,89.3,33.3,97.5,84.5,85.3,studio_launch,0.808,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000624.jpg,26,26.0,False,47.071,640,360,105.0,75.65,70.91,573.67,-0.008,36.41,0.0803,0.83,0.519,,0,,,,,no_text,a man standing next to a bus at an event,2,6,0,0,"{""person"": 6, ""bus"": 2}",0.674,True,0.25,False,0.528,True,0.906,True,0.901,True,0.34,False,0.437,False,0.986,True,0.991,True,0.996,True,0.988,True,0.994,True,0.999,True,0.994,True,96.2,88.3,29.9,96.1,76.6,91.6,govt_ceremony,0.496,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000648.jpg,27,27.0,False,42.248,640,360,99.59,73.16,73.73,562.77,-0.015,36.4,0.0789,0.831,0.545,,0,,,,,no_text,a man standing next to a bus at a show,1,5,0,0,"{""person"": 5, ""bus"": 1}",0.987,True,0.908,True,0.539,True,0.968,True,0.783,True,0.653,True,0.967,True,0.984,True,0.992,True,0.996,True,0.993,True,0.998,True,0.999,True,0.988,True,91.8,99.3,18.2,99.6,77.5,94.4,govt_ceremony,0.577,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000672.jpg,28,28.0,False,32.572,640,360,107.05,76.54,73.19,589.18,-0.003,37.94,0.0795,0.838,0.56,,0,,,,,no_text,a man standing next to a bus at a show,1,6,0,0,"{""person"": 6, ""bus"": 1}",0.914,True,0.729,True,0.47,False,0.892,True,0.455,False,0.3,False,0.957,True,0.876,True,0.963,True,0.965,True,0.983,True,0.99,True,0.992,True,0.846,True,86.2,98.9,20.9,99.1,70.1,87.0,studio_launch,0.768,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000696.jpg,29,29.0,False,47.605,640,360,94.27,78.42,76.14,794.55,0.003,36.28,0.0852,0.882,0.552,,0,,,,,no_text,a man standing next to a car on display,2,6,0,0,"{""person"": 6, ""bus"": 2}",0.323,False,0.058,False,0.633,True,0.614,True,0.957,True,0.811,True,0.815,True,0.294,False,0.894,True,0.999,True,0.994,True,0.992,True,0.977,True,0.984,True,97.5,97.3,16.4,95.8,86.0,88.4,studio_launch,0.794,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000720.jpg,30,30.0,False,42.479,640,360,94.5,80.12,77.5,598.03,0.001,36.19,0.0785,0.836,0.58,,0,,,,,no_text,a man standing next to a bus in a building,2,6,0,0,"{""person"": 6, ""bus"": 2}",0.802,True,0.464,False,0.852,True,0.876,True,0.809,True,0.494,False,0.908,True,0.926,True,0.996,True,0.997,True,0.996,True,0.996,True,0.991,True,0.98,True,94.3,97.9,25.2,99.3,87.3,93.2,studio_launch,0.714,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000744.jpg,31,31.0,False,42.495,640,360,103.26,80.87,72.41,565.73,0.01,36.73,0.0762,0.856,0.566,,0,,,,,no_text,a man standing next to a car at a show,3,4,0,0,"{""person"": 4, ""bus"": 3}",0.436,False,0.242,False,0.416,False,0.626,True,0.519,True,0.385,False,0.252,False,0.907,True,0.986,True,0.977,True,0.99,True,0.99,True,0.99,True,0.948,True,88.2,85.2,29.6,96.8,87.5,81.6,studio_launch,0.528,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000768.jpg,32,32.0,False,35.18,640,360,113.15,78.26,73.86,468.76,0.008,41.79,0.0753,0.807,0.542,,0,,,,,no_text,a man standing in front of a car,1,5,0,0,"{""person"": 5, ""bus"": 1}",0.686,True,0.821,True,0.235,False,0.75,True,0.151,False,0.523,True,0.59,True,0.995,True,0.998,True,0.84,True,0.988,True,0.986,True,0.958,True,0.91,True,72.8,92.9,39.2,98.3,87.7,74.6,studio_launch,0.443,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000792.jpg,33,33.0,True,81.695,640,360,91.86,61.11,92.48,648.07,-0.007,61.09,0.0906,0.883,0.532,,0,,,,,no_text,a man is talking to a woman in front of a car,1,17,0,1,"{""bus"": 1, ""person"": 17, ""car"": 1}",0.265,False,0.643,True,0.496,False,0.784,True,0.643,True,0.504,True,0.971,True,0.94,True,0.973,True,0.956,True,0.987,True,0.985,True,0.989,True,0.928,True,91.6,95.6,40.2,97.1,62.8,82.0,studio_launch,0.656,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000816.jpg,34,34.0,False,33.597,640,360,89.28,61.68,90.8,663.25,-0.012,59.29,0.0877,0.893,0.492,,0,,,,,no_text,a man is standing next to a car,0,17,0,0,"{""person"": 17}",0.353,False,0.464,False,0.702,True,0.779,True,0.926,True,0.676,True,0.919,True,0.992,True,0.974,True,0.992,True,0.997,True,0.994,True,0.983,True,0.958,True,97.3,97.8,37.7,78.9,91.8,80.5,studio_launch,0.538,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000840.jpg,35,35.0,False,38.319,640,360,84.69,60.31,90.02,885.11,-0.022,56.55,0.0922,0.904,0.502,,0,,,,,no_text,a man standing next to a car on display,3,21,0,0,"{""person"": 21, ""bus"": 3}",0.76,True,0.94,True,0.358,False,0.922,True,0.998,True,0.55,True,0.983,True,0.995,True,0.998,True,0.997,True,0.999,True,0.995,True,0.987,True,0.993,True,97.2,96.9,31.7,93.8,73.7,85.4,studio_launch,0.766,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000864.jpg,36,36.0,False,36.85,640,360,80.28,59.6,88.9,745.79,-0.035,50.8,0.0897,0.899,0.516,,0,,,,,no_text,a man standing next to a bus on a red carpet,2,22,0,0,"{""bus"": 2, ""person"": 22}",0.733,True,0.851,True,0.458,False,0.858,True,0.559,True,0.253,False,0.922,True,0.928,True,0.995,True,0.937,True,0.997,True,0.992,True,0.991,True,0.92,True,90.9,94.9,41.3,98.0,81.2,84.6,studio_launch,0.854,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000888.jpg,37,37.0,False,37.604,640,360,79.15,61.11,85.14,755.3,-0.035,47.95,0.0897,0.91,0.531,,0,,,,,no_text,a man standing next to a car on a red carpet,0,15,0,1,"{""person"": 15, ""car"": 1}",0.632,True,0.808,True,0.202,False,0.487,False,0.231,False,0.348,False,0.868,True,0.99,True,0.996,True,0.81,True,0.983,True,0.988,True,0.98,True,0.722,True,81.0,92.3,33.3,96.8,86.7,81.4,studio_launch,0.859,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_000912.jpg,38,38.0,False,42.637,640,360,78.08,62.06,80.99,729.74,-0.029,43.15,0.0904,0.874,0.507,,0,,,,,no_text,a man standing next to a car at an event,0,19,0,3,"{""car"": 3, ""person"": 19}",0.948,True,0.969,True,0.204,False,0.705,True,0.303,False,0.288,False,0.778,True,0.997,True,0.999,True,0.895,True,0.991,True,0.992,True,0.987,True,0.896,True,72.7,88.6,31.7,94.8,71.9,88.1,govt_ceremony,0.375,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
